date,tsp_name,loc,tsq
"August 10, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-20000
"August 9, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"August 9, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1950
"August 9, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-40000
"August 8, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"August 8, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1950
"August 8, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-30000
"August 7, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"August 7, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1950
"August 7, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-60000
"August 6, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"August 6, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1950
"August 6, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-40000
"August 5, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"August 5, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,42766
"August 5, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,0
"August 4, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"August 4, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1950
"August 4, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,0
"August 3, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"August 3, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1950
"August 3, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-15000
"August 2, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"August 2, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1950
"August 2, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-40000
"August 1, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"August 1, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,42766
"August 1, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,0
"July 31, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 31, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,42336
"July 31, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,0
"July 30, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 30, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,42336
"July 30, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,0
"July 29, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 29, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,21928
"July 29, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-20000
"July 28, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 28, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 28, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-45000
"July 27, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 27, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 27, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-60000
"July 26, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 26, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 26, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-60000
"July 25, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 25, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 25, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-40000
"July 24, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 24, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 24, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,0
"July 23, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 23, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 23, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,0
"July 22, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 22, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 22, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,0
"July 21, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 21, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 21, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-40000
"July 20, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 20, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 20, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-80000
"July 19, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 19, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 19, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-60000
"July 18, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 18, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 18, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-60000
"July 17, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 17, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 17, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-80000
"July 16, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 16, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 16, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-80000
"July 15, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 15, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 15, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-80000
"July 14, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 14, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 14, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-60000
"July 13, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 13, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 13, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-100000
"July 12, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 12, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 12, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-60000
"July 11, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 11, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 11, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-40000
"July 10, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 10, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 10, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-40000
"July 9, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 9, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 9, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-40000
"July 8, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 8, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,42336
"July 8, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,0
"July 7, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 7, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 7, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,0
"July 6, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 6, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 6, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-40000
"July 5, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 5, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 5, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-50000
"July 4, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 4, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 4, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-50000
"July 3, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 3, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 3, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-50000
"July 2, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 2, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 2, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-60000
"July 1, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"July 1, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1520
"July 1, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-80000
"June 30, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 30, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1700
"June 30, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-57200
"June 29, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 29, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1700
"June 29, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-17200
"June 28, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 28, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1700
"June 28, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-57200
"June 27, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 27, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1700
"June 27, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-17200
"June 26, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 26, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1700
"June 26, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-17200
"June 25, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 25, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1700
"June 25, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-44000
"June 24, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 24, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,83332
"June 24, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-4000
"June 23, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 23, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,83332
"June 23, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-4000
"June 22, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 22, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,42516
"June 22, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-17200
"June 21, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 21, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1700
"June 21, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-117200
"June 20, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 20, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1700
"June 20, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-117200
"June 19, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 19, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1700
"June 19, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-144200
"June 18, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 18, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1700
"June 18, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-97200
"June 17, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 17, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1700
"June 17, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-57200
"June 16, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 16, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1700
"June 16, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-77200
"June 15, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 15, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1700
"June 15, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-144200
"June 14, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 14, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1700
"June 14, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-62200
"June 13, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 13, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1700
"June 13, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-42200
"June 12, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 12, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1700
"June 12, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-4000
"June 11, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 11, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1700
"June 11, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-29000
"June 10, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 10, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1700
"June 10, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-17200
"June 9, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 9, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,42516
"June 9, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-17200
"June 8, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 8, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1700
"June 8, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-4000
"June 7, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 7, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1700
"June 7, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-4000
"June 6, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 6, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1700
"June 6, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-4000
"June 5, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 5, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,42516
"June 5, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-4000
"June 4, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 4, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,42516
"June 4, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-4000
"June 3, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 3, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,68026
"June 3, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-4000
"June 2, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 2, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,68026
"June 2, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-4000
"June 1, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"June 1, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,1700
"June 1, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-44000
"May 31, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 31, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,11800
"May 31, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1985
"May 30, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 30, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,11800
"May 30, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 29, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 29, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,11800
"May 29, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 28, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 28, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,93432
"May 28, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 27, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 27, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,93432
"May 27, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 26, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 26, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,11800
"May 26, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 25, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 25, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,11800
"May 25, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 24, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 24, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,11800
"May 24, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 23, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 23, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,11800
"May 23, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 22, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 22, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,52616
"May 22, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 21, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 21, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,11800
"May 21, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 20, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 20, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,93432
"May 20, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 19, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 19, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,93432
"May 19, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 18, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 18, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,52616
"May 18, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 17, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 17, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,11800
"May 17, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 16, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 16, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,11800
"May 16, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 15, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 15, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,52616
"May 15, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 14, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 14, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,52616
"May 14, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 13, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 13, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,93432
"May 13, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 12, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 12, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,78126
"May 12, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 11, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 11, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,88330
"May 11, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 10, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 10, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,62820
"May 10, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 9, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 9, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,62820
"May 9, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 8, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 8, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,11800
"May 8, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 7, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 7, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,11800
"May 7, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 6, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 6, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,103636
"May 6, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 5, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 5, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,103636
"May 5, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 4, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 4, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,62820
"May 4, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 3, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 3, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,103636
"May 3, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 2, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 2, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,103636
"May 2, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"May 1, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"May 1, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,11800
"May 1, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,-1935
"April 30, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"April 30, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,2643
"April 30, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,0
"April 29, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"April 29, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,94479
"April 29, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,0
"April 28, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"April 28, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,94209
"April 28, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,0
"April 27, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,0002,0
"April 27, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,021039,94209
"April 27, 2018 10:05 PM CT",Freebird Gas Storage L.L.C.,012709,0
